Address,Latitude,Longitude
13807 BIRCH ST,46.401768,-124.03913
2803 231ST LANE,46.468918,-124.03759
889 CHINOOK VALLEY RD,46.322605,-123.99286
237 14TH STREET,46.68535,-123.72082
31307 SANDRIDGE ROAD,46.52935,-124.03069
1345 BELMONT RD,46.67202,-123.69142
29008 M LANE,46.512367,-124.05202
13802 SANDRIDGE RD,46.40239,-124.02328
2905 212TH LN,46.455585,-124.03728
130 NORTH VALLEY RD,46.37198,-123.77028
727 MC KINLEY AVENUE,46.6725574,-123.7428446
2879 STATE ROUTE 6,46.541103,-123.4989
1110 187TH PLACE,46.437744,-124.054405
508 OSTMAN ROAD,46.66867,-123.73932
5404 SANDRIDGE ROAD,46.341377,-124.04214
1308 FOWLER,46.669346,-123.739728
29716 H STREET,46.5182,-124.056177
7207 CAPT GRAY DR,46.316505,-124.00326
1137 STATE ROUTE 4,46.359882,-123.76384
